Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2021); ; 
Code;Libellé;Taux de pauvreté (seuil à 60% du revenu médian) 2018
39090;Chaînée-des-Coupis;N/A
39091;Les Chalesmes;N/A
39092;Chambéria;N/A
39093;Chamblay;N/A
39094;Chamole;N/A
39095;Champagne-sur-Loue;N/A
39096;Champagney;N/A
39097;Champagnole;14
39099;Champdivers;N/A
39100;Champrougier;N/A
39101;Champvans;N/A
39102;Chancia;N/A
39103;La Chapelle-sur-Furieuse;N/A
39104;Chapelle-Voland;N/A
39105;Chapois;N/A
39106;Charchilla;N/A
39107;Charcier;N/A
39108;Charency;N/A
39109;Charézier;N/A
39110;La Charme;N/A
39111;Charnod;N/A
39112;La Chassagne;N/A
39114;Château-Chalon;N/A
39116;La Châtelaine;N/A
39117;Chatelay;N/A
39118;Châtel-de-Joux;N/A
39119;Le Chateley;N/A
39120;Châtelneuf;N/A
39121;Châtenois;N/A
39122;Châtillon;N/A
39124;Chaumergy;N/A
39126;La Chaumusse;N/A
39127;Chaussenans;N/A
39128;Chaussin;N/A
39129;Chaux-des-Crotenay;N/A
39130;Nanchez;N/A
39131;La Chaux-du-Dombief;N/A
39132;La Chaux-en-Bresse;N/A
39133;Chaux-Champagny;N/A
39134;Chavéria;N/A
39136;Chemenot;N/A
39137;Saint-Hymetière-sur-Valouse;N/A
39138;Chemin;N/A
39139;Chêne-Bernard;N/A
39140;Chêne-Sec;N/A
39141;Chevigny;N/A
39142;Chevreaux;N/A
39143;Chevrotaine;N/A
39145;Chille;N/A
39146;Chilly-le-Vignoble;N/A
39147;Chilly-sur-Salins;N/A
39149;Chissey-sur-Loue;N/A
39150;Choisey;N/A
39151;Choux;N/A
39153;Cize;N/A
39154;Clairvaux-les-Lacs;N/A
39155;Clucy;N/A
39156;Cogna;N/A
39157;Coiserette;N/A
39159;Colonne;N/A
39160;Commenailles;N/A
39162;Condamine;N/A
39163;Condes;N/A
39164;Conliège;N/A
39165;Conte;N/A
39166;Cornod;N/A
39167;Cosges;N/A
39168;Courbette;N/A
39169;Courbouzon;N/A
39170;Courlans;N/A
39171;Courlaoux;N/A
39172;Courtefontaine;N/A
39173;Cousance;N/A
39174;Coyrière;N/A
39175;Coyron;N/A
39176;Cramans;N/A
39177;Hauteroche;N/A
39178;Crans;N/A
39179;Crenans;N/A
39180;Cressia;N/A
39182;Crissey;N/A
39183;Crotenay;N/A
39184;Les Crozets;N/A
39185;Cuisia;N/A
39187;Cuvier;N/A
39188;Dammartin-Marpain;N/A
39189;Damparis;12
39190;Dampierre;N/A
39191;Darbonnay;N/A
39192;Denezières;N/A
39193;Le Deschaux;N/A
39194;Desnes;N/A
39196;Les Deux-Fays;N/A
39197;Digna;N/A
39198;Dole;20
39199;Domblans;N/A
39200;Dompierre-sur-Mont;N/A
39201;Doucier;N/A
39202;Dournon;N/A
39203;Doye;N/A
39204;Dramelay;N/A
39205;Éclans-Nenon;N/A
39206;Écleux;N/A
39207;Écrille;N/A
39208;Entre-deux-Monts;N/A
39209;Val-d'Épy;N/A
39210;Équevillon;N/A
39211;Les Essards-Taignevaux;N/A
39214;Esserval-Tartre;N/A
39216;Étival;N/A
39217;L'Étoile;N/A
39218;Étrepigney;N/A
39219;Évans;N/A
39220;Falletans;N/A
39221;La Favière;N/A
39222;Fay-en-Montagne;N/A
39223;La Ferté;N/A
39225;Le Fied;N/A
39227;Foncine-le-Bas;N/A
39228;Foncine-le-Haut;N/A
39229;Fontainebrux;N/A
39230;Fontenu;N/A
39232;Fort-du-Plasne;N/A
39233;Foucherans;9
39234;Foulenay;N/A
39235;Fraisans;N/A
39236;Francheville;N/A
39237;Fraroz;N/A
39238;Frasne-les-Meulières;N/A
39239;La Frasnée;N/A
39240;Le Frasnois;N/A
39241;Frébuans;N/A
39244;Frontenay;N/A
39245;Gatey;N/A
39246;Gendrey;N/A
39247;Genod;N/A
39248;Geraise;N/A
39249;Germigney;N/A
39250;Geruge;N/A
39251;Gevingey;N/A
39252;Gevry;N/A
39253;Gigny;N/A
39254;Gillois;N/A
39255;Gizia;N/A
39258;Grande-Rivière Château;N/A
39259;Grange-de-Vaivre;N/A
39261;Graye-et-Charnay;N/A
39262;Gredisans;N/A
39263;Grozon;N/A
39265;Hautecour;N/A
39266;Les Hays;N/A
39267;Ivory;N/A
39268;Ivrey;N/A
39269;Jeurre;N/A
39270;Jouhe;N/A
39271;Lac-des-Rouges-Truites;N/A
39272;Ladoye-sur-Seille;N/A
39273;Montlainsia;N/A
39274;Lajoux;N/A
39275;Lamoura;N/A
39277;Le Larderet;N/A
39278;Largillay-Marsonnay;N/A
39279;Larnaud;N/A
39280;Larrivoire;N/A
39281;Le Latet;N/A
39282;La Latette;N/A
39283;Lavancia-Epercy;N/A
39284;Lavangeot;N/A
39285;Lavans-lès-Dole;N/A
39286;Lavans-lès-Saint-Claude;13
39288;Lavigny;N/A
39289;Lect;N/A
39290;Valzin en Petite Montagne;N/A
39291;Lemuy;N/A
39292;Lent;N/A
39293;Leschères;N/A
39295;Loisia;N/A
39296;Lombard;N/A
39297;Longchaumois;N/A
39298;Longcochon;N/A
39299;Longwy-sur-le-Doubs;N/A
39300;Lons-le-Saunier;21
39301;Loulle;N/A
39302;Louvatange;N/A
39304;Le Louverot;N/A
39305;La Loye;N/A
39306;Macornay;N/A
39307;Maisod;N/A
39308;Malange;N/A
39310;Mantry;N/A
39312;Marigna-sur-Valouse;N/A
39313;Marigny;N/A
39314;Marnézia;N/A
39315;Marnoz;N/A
39317;La Marre;N/A
39318;Martigna;N/A
39319;Mathenay;N/A
39320;Maynal;N/A
39321;Menétru-le-Vignoble;N/A
39322;Menétrux-en-Joux;N/A
39323;Menotey;N/A
39324;Mérona;N/A
39325;Mesnay;N/A
39326;Mesnois;N/A
39327;Messia-sur-Sorne;N/A
39328;Meussia;N/A
39329;Mièges;N/A
39330;Miéry;N/A
39331;Mignovillard;N/A
39333;Moirans-en-Montagne;16
39334;Moiron;N/A
39335;Moissey;N/A
39336;Molain;N/A
39337;Molamboz;N/A
39338;Molay;N/A
39339;Chassal-Molinges;N/A
39342;Monay;N/A
39343;Monnetay;N/A
39344;Monnet-la-Ville;N/A
39345;Monnières;N/A
39346;Montagna-le-Reconduit;N/A
39348;Montaigu;N/A
39349;Montain;N/A
39350;Montbarrey;N/A
39351;Montcusel;N/A
39352;Monteplain;N/A
39353;Montfleur;N/A
39354;Montholier;N/A
39355;Montigny-lès-Arsures;N/A
39356;Montigny-sur-l'Ain;N/A
39359;Montmarlon;N/A
39360;Montmirey-la-Ville;N/A
39361;Montmirey-le-Château;N/A
39362;Montmorot;10
39363;Montrevel;N/A
39364;Montrond;N/A
39365;Mont-sous-Vaudrey;N/A
39366;Mont-sur-Monnet;N/A
39367;Morbier;N/A
39368;Hauts de Bienne;16
39370;Mouchard;N/A
39372;Mournans-Charbonny;N/A
39373;Les Moussières;N/A
39375;Moutonne;N/A
39376;Moutoux;N/A
39377;Mutigney;N/A
39378;Les Trois-Châteaux;N/A
39379;Nance;N/A
39380;Nancuise;N/A
39381;Les Nans;N/A
39385;Neublans-Abergement;N/A
39386;Neuvilley;N/A
39387;Nevy-lès-Dole;N/A
39388;Nevy-sur-Seille;N/A
39389;Ney;N/A
39390;Nogna;N/A
39391;Nozeroy;N/A
39392;Offlanges;N/A
39393;Onglières;N/A
39394;Onoz;N/A
39396;Orchamps;N/A
39397;Orgelet;N/A
39398;Ougney;N/A
39399;Ounans;N/A
39400;Our;N/A
39401;Oussières;N/A
39402;Pagney;N/A
39403;Pagnoz;N/A
39404;Pannessières;N/A
39405;Parcey;N/A
39406;Le Pasquier;N/A
39407;Passenans;N/A
39408;Patornay;N/A
39409;Peintre;N/A
39411;Perrigny;N/A
39412;Peseux;N/A
39413;La Pesse;N/A
39415;Petit-Noir;N/A
39418;Picarreau;N/A
39419;Pillemoine;N/A
39420;Pimorin;N/A
39421;Le Pin;N/A
39422;Plainoiseau;N/A
39423;Plaisia;N/A
39424;Les Planches-en-Montagne;N/A
39425;Les Planches-près-Arbois;N/A
39426;Plasne;N/A
39427;Plénise;N/A
39428;Plénisette;N/A
39429;Pleure;N/A
39430;Plumont;N/A
39431;Poids-de-Fiole;N/A
39432;Pointre;N/A
39434;Poligny;15
39435;Pont-de-Poitte;N/A
39436;Pont-d'Héry;N/A
39437;Pont-du-Navoy;N/A
39439;Port-Lesney;N/A
39441;Prémanon;N/A
39443;Présilly;N/A
39444;Pretin;N/A
39445;Publy;N/A
39446;Pupillin;N/A
39447;Quintigny;N/A
39448;Rahon;N/A
39449;Rainans;N/A
39451;Ranchot;N/A
39452;Rans;N/A
39453;Ravilloles;N/A
39454;Recanoz;N/A
39455;Reithouse;N/A
39456;Relans;N/A
39457;Les Repôts;N/A
39458;Revigny;N/A
39460;La Rixouse;N/A
39461;Rix;N/A
39462;Rochefort-sur-Nenon;N/A
39463;Rogna;N/A
39464;Romain;N/A
39465;Romange;N/A
39466;Rosay;N/A
39467;Rotalier;N/A
39468;Rothonay;N/A
39469;Rouffange;N/A
39470;Les Rousses;6
39471;Ruffey-sur-Seille;N/A
39472;Rye;N/A
39473;Saffloz;N/A
39474;Sainte-Agnès;N/A
39475;Saint-Amour;14
39476;Saint-Aubin;N/A
39477;Saint-Baraing;N/A
39478;Saint-Claude;21
39479;Saint-Cyr-Montmalin;N/A
39480;Saint-Didier;N/A
39481;Saint-Germain-en-Montagne;N/A
39485;Val Suran;N/A
39486;Saint-Lamain;N/A
39487;Saint-Laurent-en-Grandvaux;N/A
39489;Saint-Lothain;N/A
39490;Saint-Loup;N/A
39491;Coteaux du Lizon;11
39492;Saint-Maur;N/A
39493;Saint-Maurice-Crillat;N/A
39494;Saint-Pierre;N/A
39495;Saint-Thiébaud;N/A
39497;Saizenay;N/A
39498;Salans;N/A
39499;Saligney;N/A
39500;Salins-les-Bains;18
39501;Sampans;N/A
39502;Santans;N/A
39503;Sapois;N/A
39504;Sarrogna;N/A
39505;Saugeot;N/A
39507;Séligney;N/A
39508;Sellières;N/A
39510;Septmoncel les Molunes;N/A
39511;Sergenaux;N/A
39512;Sergenon;N/A
39513;Sermange;N/A
39514;Serre-les-Moulières;N/A
39517;Sirod;N/A
39518;Songeson;N/A
39519;Soucia;N/A
39520;Souvans;N/A
39522;Supt;N/A
39523;Syam;N/A
39525;Tassenières;N/A
39526;Tavaux;6
39527;Taxenne;N/A
39528;Thervay;N/A
39529;Thésy;N/A
39530;Thoirette-Coisia;N/A
39531;Thoiria;N/A
39532;Thoissia;N/A
39533;Toulouse-le-Château;N/A
39534;La Tour-du-Meix;N/A
39535;Tourmont;N/A
39537;Trenal;N/A
39538;Uxelles;N/A
39539;Vadans;N/A
39540;Valempoulières;N/A
39543;Vannoz;N/A
39545;Le Vaudioux;N/A
39546;Vaudrey;N/A
39547;Vaux-lès-Saint-Claude;N/A
39548;Vaux-sur-Poligny;N/A
39550;Verges;N/A
39551;Véria;N/A
39552;Vernantois;N/A
39553;Le Vernois;N/A
39554;Vers-en-Montagne;N/A
39555;Vers-sous-Sellières;N/A
39556;Vertamboz;N/A
39557;Vescles;N/A
39558;Vevy;N/A
39559;La Vieille-Loye;N/A
39560;Villard-Saint-Sauveur;N/A
39561;Villards-d'Héria;N/A
39565;Villeneuve-d'Aval;N/A
39567;Villeneuve-sous-Pymont;N/A
39568;Villerserine;N/A
39569;Villers-Farlay;N/A
39570;Villers-les-Bois;N/A
39571;Villers-Robert;N/A
39572;Villette-lès-Arbois;N/A
39573;Villette-lès-Dole;N/A
39574;Villevieux;N/A
39575;Le Villey;N/A
39576;Val-Sonnette;N/A
39577;Vincent-Froideville;N/A
39579;Viry;N/A
39581;Vitreux;N/A
39582;Voiteur;N/A
39583;Vosbles-Valfin;N/A
39584;Vriange;N/A
39585;Vulvoz;N/A
39586;Aresches;N/A
40001;Aire-sur-l'Adour;15
40002;Amou;N/A
40003;Angoumé;N/A
40004;Angresse;N/A
40005;Arboucave;N/A
40006;Arengosse;N/A
40007;Argelos;N/A
40008;Argelouse;N/A
40011;Arsague;N/A
40012;Artassenx;N/A
40013;Arthez-d'Armagnac;N/A
40014;Arue;N/A
40015;Arx;N/A
40016;Aubagnan;N/A
40017;Audignon;N/A
40018;Audon;N/A
40019;Aureilhan;N/A
40020;Aurice;N/A
40021;Azur;N/A
40022;Bahus-Soubiran;N/A
40023;Baigts;N/A
40024;Banos;N/A
40025;Bascons;N/A
40026;Bas-Mauco;N/A
40027;Bassercles;N/A
40028;Bastennes;N/A
40029;Bats;N/A
40030;Baudignan;N/A
40031;Bégaar;N/A
40032;Belhade;N/A
40033;Bélis;N/A
40034;Bélus;N/A
40035;Bénesse-lès-Dax;N/A
40036;Bénesse-Maremne;10
40037;Benquet;N/A
40038;Bergouey;N/A
40039;Betbezer-d'Armagnac;N/A
40040;Beylongue;N/A
40041;Beyries;N/A
40042;Biarrotte;N/A
40043;Bias;N/A
40044;Biaudos;N/A
40046;Biscarrosse;11
40047;Bonnegarde;N/A
40049;Bordères-et-Lamensans;N/A
40050;Bostens;N/A
40051;Bougue;N/A
40052;Bourdalat;N/A
40053;Bourriot-Bergonce;N/A
40054;Brassempouy;N/A
40055;Bretagne-de-Marsan;N/A
40056;Brocas;N/A
40057;Buanes;N/A
40058;Cachen;N/A
40059;Cagnotte;N/A
40060;Callen;N/A
40061;Campagne;N/A
40062;Campet-et-Lamolère;N/A
40063;Candresse;N/A
40064;Canenx-et-Réaut;N/A
40065;Capbreton;13
40066;Carcarès-Sainte-Croix;N/A
40067;Carcen-Ponson;N/A
40068;Cassen;N/A
40069;Castaignos-Souslens;N/A
40070;Castandet;N/A
40071;Castelnau-Chalosse;N/A
40072;Castelnau-Tursan;N/A
40073;Castelner;N/A
40074;Castel-Sarrazin;N/A
40075;Castets;10
40076;Cauna;N/A
40077;Cauneille;N/A
40078;Caupenne;N/A
40079;Cazalis;N/A
40080;Cazères-sur-l'Adour;N/A
40081;Cère;N/A
40082;Classun;N/A
40083;Clèdes;N/A
40084;Clermont;N/A
40085;Commensacq;N/A
40086;Coudures;N/A
40087;Créon-d'Armagnac;N/A
40088;Dax;20
40089;Doazit;N/A
40090;Donzacq;N/A
40091;Duhort-Bachen;N/A
40092;Dumes;N/A
40093;Escalans;N/A
40094;Escource;N/A
40095;Estibeaux;N/A
40096;Estigarde;N/A
40097;Eugénie-les-Bains;N/A
40098;Eyres-Moncube;N/A
40099;Fargues;N/A
40100;Le Frêche;N/A
40101;Gaas;N/A
40102;Gabarret;N/A
40103;Gaillères;N/A
40104;Gamarde-les-Bains;N/A
40105;Garein;N/A
40106;Garrey;N/A
40108;Gastes;N/A
40109;Gaujacq;N/A
40110;Geaune;N/A
40111;Geloux;N/A
40112;Gibret;N/A
40113;Goos;N/A
40114;Gourbera;N/A
40115;Gousse;N/A
40116;Gouts;N/A
40117;Grenade-sur-l'Adour;12
40118;Habas;N/A
40119;Hagetmau;14
40120;Hastingues;N/A
40121;Hauriet;N/A
40122;Haut-Mauco;N/A
40123;Herm;N/A
40124;Herré;N/A
40125;Heugas;N/A
40126;Hinx;N/A
40127;Hontanx;N/A
40128;Horsarrieu;N/A
40129;Josse;N/A
40130;Labastide-Chalosse;N/A
40131;Labastide-d'Armagnac;N/A
40132;Labatut;N/A
40133;Labenne;9
40134;Labouheyre;18
40135;Labrit;N/A
40136;Lacajunte;N/A
40137;Lacquy;N/A
40138;Lacrabe;N/A
40139;Laglorieuse;N/A
40140;Lagrange;N/A
40141;Lahosse;N/A
40142;Laluque;N/A
40143;Lamothe;N/A
40144;Larbey;N/A
40145;Larrivière-Saint-Savin;N/A
40146;Latrille;N/A
40147;Laurède;N/A
40148;Lauret;N/A
40149;Lencouacq;N/A
40150;Léon;N/A
40151;Lesgor;N/A
40152;Lesperon;N/A
40153;Le Leuy;N/A
40154;Lévignacq;N/A
40155;Linxe;N/A
40156;Liposthey;N/A
40157;Lit-et-Mixe;N/A
40158;Losse;N/A
40159;Louer;N/A
40160;Lourquen;N/A
40161;Lubbon;N/A
40162;Lucbardez-et-Bargues;N/A
40163;Lüe;N/A
40164;Retjons;N/A
40165;Luglon;N/A
40166;Lussagnet;N/A
40167;Luxey;N/A
40168;Magescq;11
40169;Maillas;N/A
40170;Maillères;N/A
40171;Mano;N/A
40172;Mant;N/A
40173;Marpaps;N/A
40174;Mauries;N/A
40175;Maurrin;N/A
40176;Mauvezin-d'Armagnac;N/A
40177;Maylis;N/A
40178;Mazerolles;N/A
40179;Mées;N/A
40180;Meilhan;N/A
40181;Messanges;N/A
40182;Mézos;N/A
40183;Mimbaste;N/A
40184;Mimizan;13
40185;Miramont-Sensacq;N/A
40186;Misson;N/A
40187;Moliets-et-Maa;N/A
40188;Momuy;N/A
40189;Monget;N/A
40190;Monségur;N/A
40191;Montaut;N/A
40192;Mont-de-Marsan;16
40193;Montégut;N/A
40194;Montfort-en-Chalosse;N/A
40195;Montgaillard;N/A
40196;Montsoué;N/A
40197;Morcenx-la-Nouvelle;14
40198;Morganx;N/A
40199;Mouscardès;N/A
40200;Moustey;N/A
40201;Mugron;N/A
40202;Narrosse;11
40203;Nassiet;N/A
40204;Nerbis;N/A
40205;Nousse;N/A
40206;Oeyregave;N/A
40207;Oeyreluy;N/A
40208;Onard;N/A
40209;Ondres;8
40210;Onesse-Laharie;N/A
40211;Orist;N/A
40212;Orthevielle;N/A
40213;Orx;N/A
40214;Ossages;N/A
40215;Ousse-Suzan;N/A
40216;Ozourt;N/A
40217;Parentis-en-Born;8
40218;Parleboscq;N/A
40219;Payros-Cazautets;N/A
40220;Pécorade;N/A
40221;Perquie;N/A
40222;Pey;N/A
40223;Peyre;N/A
40224;Peyrehorade;16
40225;Philondenx;N/A
40226;Pimbo;N/A
40227;Pissos;N/A
40228;Pomarez;N/A
40229;Pontenx-les-Forges;N/A
40230;Pontonx-sur-l'Adour;10
40231;Port-de-Lanne;N/A
40232;Poudenx;N/A
40233;Pouillon;12
40234;Pouydesseaux;N/A
40235;Poyanne;N/A
40236;Poyartin;N/A
40237;Préchacq-les-Bains;N/A
40238;Pujo-le-Plan;N/A
40239;Puyol-Cazalet;N/A
40240;Renung;N/A
40242;Rimbez-et-Baudiets;N/A
40243;Rion-des-Landes;14
40244;Rivière-Saas-et-Gourby;N/A
40245;Roquefort;N/A
40246;Sabres;N/A
40247;Saint-Agnet;N/A
40248;Saint-André-de-Seignanx;N/A
40249;Saint-Aubin;N/A
40250;Saint-Avit;N/A
40251;Saint-Barthélemy;N/A
40252;Sainte-Colombe;N/A
40253;Saint-Cricq-Chalosse;N/A
40254;Saint-Cricq-du-Gave;N/A
40255;Saint-Cricq-Villeneuve;N/A
40256;Saint-Étienne-d'Orthe;N/A
40257;Sainte-Eulalie-en-Born;N/A
40258;Sainte-Foy;N/A
40259;Saint-Gein;N/A
40260;Saint-Geours-d'Auribat;N/A
40261;Saint-Geours-de-Maremne;9
40262;Saint-Gor;N/A
40263;Saint-Jean-de-Lier;N/A
40264;Saint-Jean-de-Marsacq;N/A
40265;Saint-Julien-d'Armagnac;N/A
40266;Saint-Julien-en-Born;N/A
40267;Saint-Justin;N/A
40268;Saint-Laurent-de-Gosse;N/A
40269;Saint-Lon-les-Mines;N/A
40270;Saint-Loubouer;N/A
40271;Sainte-Marie-de-Gosse;N/A
40272;Saint-Martin-de-Hinx;N/A
40273;Saint-Martin-de-Seignanx;9
40274;Saint-Martin-d'Oney;N/A
40275;Saint-Maurice-sur-Adour;N/A
40276;Saint-Michel-Escalus;N/A
40277;Saint-Pandelon;N/A
40278;Saint-Paul-en-Born;N/A
40279;Saint-Paul-lès-Dax;13
40280;Saint-Perdon;N/A
40281;Saint-Pierre-du-Mont;12
40282;Saint-Sever;11
40283;Saint-Vincent-de-Paul;9
40284;Saint-Vincent-de-Tyrosse;11
40285;Saint-Yaguen;N/A
40286;Samadet;N/A
40287;Sanguinet;8
40288;Sarbazan;N/A
40289;Sarraziet;N/A
40290;Sarron;N/A
40291;Saubion;N/A
40292;Saubrigues;N/A
40293;Saubusse;N/A
40294;Saugnac-et-Cambran;N/A
40295;Saugnacq-et-Muret;N/A
40296;Seignosse;13
40297;Le Sen;N/A
40298;Serres-Gaston;N/A
40299;Serreslous-et-Arribans;N/A
40300;Seyresse;N/A
40301;Siest;N/A
40303;Solférino;N/A
40304;Soorts-Hossegor;10
40305;Sorbets;N/A
40306;Sorde-l'Abbaye;N/A
40307;Sore;N/A
40308;Sort-en-Chalosse;N/A
40309;Souprosse;N/A
40310;Soustons;11
40311;Taller;N/A
40312;Tarnos;10
40313;Tartas;17
40314;Tercis-les-Bains;N/A
40315;Téthieu;N/A
40316;Tilh;N/A
40317;Tosse;9
40318;Toulouzette;N/A
40319;Trensacq;N/A
40320;Uchacq-et-Parentis;N/A
40321;Urgons;N/A
40322;Uza;N/A
40323;Vert;N/A
40324;Vicq-d'Auribat;N/A
40325;Vielle-Tursan;N/A
40326;Vielle-Saint-Girons;N/A
40327;Vielle-Soubiran;N/A
40328;Vieux-Boucau-les-Bains;N/A
40329;Le Vignau;N/A
40330;Villenave;N/A
40331;Villeneuve-de-Marsan;12
40332;Ychoux;12
40333;Ygos-Saint-Saturnin;N/A
40334;Yzosse;N/A
41001;Ambloy;N/A
41002;Angé;N/A
41003;Areines;N/A
41004;Artins;N/A
41006;Autainville;N/A
41007;Authon;N/A
41008;Avaray;N/A
41009;Averdon;N/A
41010;Azé;N/A
41012;Baillou;N/A
41013;Bauzy;N/A
41014;Beauchêne;N/A
41016;Billy;N/A
41017;Binas;N/A
41018;Blois;26
41019;Boisseau;N/A
41020;Bonneveau;N/A
41022;Bouffry;N/A
41024;Boursay;N/A
41025;Bracieux;N/A
41026;Brévainville;N/A
41027;Briou;N/A
41028;Busloup;N/A
41029;Candé-sur-Beuvron;N/A
41030;Cellé;N/A
41031;Cellettes;N/A
41032;Chailles;N/A
41034;Chambord;N/A
41035;Champigny-en-Beauce;N/A
41036;Chaon;N/A
41037;La Chapelle-Enchérie;N/A
41038;La Chapelle-Montmartin;N/A
41039;La Chapelle-Saint-Martin-en-Plaine;N/A
41040;La Chapelle-Vendômoise;N/A
41041;La Chapelle-Vicomtesse;N/A
41042;Châteauvieux;N/A
41043;Châtillon-sur-Cher;N/A
41044;Châtres-sur-Cher;N/A
41045;Chaumont-sur-Loire;N/A
41046;Chaumont-sur-Tharonne;N/A
41047;La Chaussée-Saint-Victor;7
41048;Chauvigny-du-Perche;N/A
41049;Chémery;N/A
41050;Cheverny;N/A
41051;Chissay-en-Touraine;N/A
41052;Chitenay;N/A
41053;Choue;N/A
41054;Choussy;N/A
41055;Valloire-sur-Cisse;N/A
41057;Conan;N/A
41058;Concriers;N/A
41059;Le Controis-en-Sologne;10
41060;Cormenon;N/A
41061;Cormeray;N/A
41062;Couddes;N/A
41063;Couffy;N/A
41065;Coulommiers-la-Tour;N/A
41066;Courbouzon;N/A
41067;Cour-Cheverny;N/A
41068;Courmemin;N/A
41069;Cour-sur-Loire;N/A
41070;Vallée-de-Ronsard;N/A
41071;Crouy-sur-Cosson;N/A
41072;Crucheray;N/A
41073;Danzé;N/A
41074;Dhuizon;N/A
41075;Droué;N/A
41077;Épiais;N/A
41078;Épuisay;N/A
41079;Les Essarts;N/A
41080;Faverolles-sur-Cher;N/A
41081;Faye;N/A
41083;La Ferté-Beauharnais;N/A
41084;La Ferté-Imbault;N/A
41085;La Ferté-Saint-Cyr;N/A
41086;Fontaines-en-Sologne;N/A
41087;Fontaine-les-Coteaux;N/A
41088;Fontaine-Raoul;N/A
41089;La Fontenelle;N/A
41090;Fortan;N/A
41091;Fossé;N/A
41093;Françay;N/A
41094;Fresnes;N/A
41095;Fréteval;N/A
41096;Le Gault-du-Perche;N/A
41097;Gièvres;N/A
41098;Gombergean;N/A
41099;Gy-en-Sologne;N/A
41100;Les Hayes;N/A
41101;Herbault;N/A
41102;Houssay;N/A
41103;Huisseau-en-Beauce;N/A
41104;Huisseau-sur-Cosson;N/A
41105;Josnes;N/A
41106;Lamotte-Beuvron;12
41107;Lancé;N/A
41108;Lancôme;N/A
41109;Landes-le-Gaulois;N/A
41110;Langon-sur-Cher;N/A
41112;Lassay-sur-Croisne;N/A
41113;Lavardin;N/A
41114;Lestiou;N/A
41115;Lignières;N/A
41116;Lisle;N/A
41118;Loreux;N/A
41119;Lorges;N/A
41120;Lunay;N/A
41121;La Madeleine-Villefrouin;N/A
41122;Maray;N/A
41123;Marchenoir;N/A
41124;Marcilly-en-Beauce;N/A
41125;Marcilly-en-Gault;N/A
41126;Mareuil-sur-Cher;N/A
41127;La Marolle-en-Sologne;N/A
41128;Marolles;N/A
41129;Maslives;N/A
41130;Maves;N/A
41131;Mazangé;N/A
41132;Méhers;N/A
41134;Menars;N/A
41135;Mennetou-sur-Cher;N/A
41136;Mer;14
41137;Mesland;N/A
41138;Meslay;N/A
41139;Meusnes;N/A
41140;Millançay;N/A
41141;Moisy;N/A
41142;Valencisse;N/A
41143;Mondoubleau;N/A
41144;Monteaux;N/A
41145;Monthou-sur-Bièvre;N/A
41146;Monthou-sur-Cher;N/A
41147;Les Montils;N/A
41148;Montlivault;N/A
41149;Montoire-sur-le-Loir;10
41150;Mont-près-Chambord;6
41151;Montrichard Val de Cher;14
41152;Montrieux-en-Sologne;N/A
41153;Montrouveau;N/A
41154;Morée;N/A
41155;Muides-sur-Loire;N/A
41156;Mulsans;N/A
41157;Mur-de-Sologne;N/A
41158;Naveil;N/A
41159;Neung-sur-Beuvron;N/A
41160;Neuvy;N/A
41161;Nouan-le-Fuzelier;10
41163;Nourray;N/A
41164;Noyers-sur-Cher;15
41166;Oisly;N/A
41167;Veuzain-sur-Loire;11
41168;Orçay;N/A
41171;Oucques La Nouvelle;N/A
41172;Ouzouer-le-Doyen;N/A
41173;Beauce la Romaine;8
41174;Périgny;N/A
41175;Pezou;N/A
41176;Pierrefitte-sur-Sauldre;N/A
41177;Le Plessis-Dorin;N/A
41178;Le Plessis-l'Échelle;N/A
41179;Le Poislay;N/A
41180;Pontlevoy;N/A
41181;Pouillé;N/A
41182;Pray;N/A
41184;Prunay-Cassereau;N/A
41185;Pruniers-en-Sologne;9
41186;Rahart;N/A
41187;Renay;N/A
41188;Rhodon;N/A
41189;Rilly-sur-Loire;N/A
41190;Rocé;N/A
41191;Roches;N/A
41192;Les Roches-l'Évêque;N/A
41193;Romilly;N/A
41194;Romorantin-Lanthenay;19
41195;Rougeou;N/A
41196;Ruan-sur-Egvonne;N/A
41198;Saint-Aignan;18
41199;Saint-Amand-Longpré;N/A
41200;Sainte-Anne;N/A
41201;Saint-Arnoult;N/A
41203;Saint-Bohaire;N/A
41204;Saint-Claude-de-Diray;N/A
41205;Saint-Cyr-du-Gault;N/A
41206;Saint-Denis-sur-Loire;N/A
41207;Saint-Dyé-sur-Loire;N/A
41208;Saint-Étienne-des-Guérets;N/A
41209;Saint-Firmin-des-Prés;N/A
41211;Saint-Georges-sur-Cher;9
41212;Saint-Gervais-la-Forêt;N/A
41213;Saint-Gourgon;N/A
41214;Saint-Hilaire-la-Gravelle;N/A
41215;Saint-Jacques-des-Guérets;N/A
41216;Saint-Jean-Froidmentel;N/A
41217;Saint-Julien-de-Chédon;N/A
41218;Saint-Julien-sur-Cher;N/A
41219;Saint-Laurent-des-Bois;N/A
41220;Saint-Laurent-Nouan;8
41221;Saint-Léonard-en-Beauce;N/A
41222;Saint-Loup;N/A
41223;Saint-Lubin-en-Vergonnois;N/A
41224;Saint-Marc-du-Cor;N/A
41225;Saint-Martin-des-Bois;N/A
41226;Saint-Ouen;9
41228;Saint-Rimay;N/A
41229;Saint-Romain-sur-Cher;N/A
41230;Saint-Sulpice-de-Pommeray;N/A
