Observatoire des territoires - ANCT; ; 
Référentiel géographique : Communes (2022); ; 
Code;Libellé;Densité de population 2019
45310;Sermaises;79.25
45311;Sigloy;70.3
45312;Solterre;48.47
45313;Sougy;28.81
45314;Sully-la-Chapelle;17.2
45315;Sully-sur-Loire;119.56
45316;Sury-aux-Bois;20.79
45317;Tavers;59.99
45320;Thignonville;45.09
45321;Thimory;57.56
45322;Thorailles;53.62
45323;Thou;14.64
45324;Tigy;49.33
45325;Tivernon;22.84
45326;Tournoisis;26.24
45327;Traînou;102.38
45328;Treilles-en-Gâtinais;21.12
45329;Triguères;36
45330;Trinay;12.6
45331;Vannes-sur-Cosson;17.22
45332;Varennes-Changy;50.18
45333;Vennecy;182.35
45334;Vieilles-Maisons-sur-Joudry;38.4
45335;Vienne-en-Val;53.95
45336;Viglain;21.71
45337;Villamblain;11.02
45338;Villemandeur;591.8
45339;Villemoutiers;29.91
45340;Villemurlin;11.75
45341;Villeneuve-sur-Conie;11.13
45342;Villereau;43.2
45343;Villevoques;41.11
45344;Villorceau;115.79
45345;Vimory;43.02
45346;Vitry-aux-Loges;50.91
45347;Vrigny;50.5
45348;Yèvre-la-Ville;26.07
46001;Albas;23.86
46002;Albiac;16.71
46003;Alvignac;52.95
46004;Anglars;22.12
46005;Anglars-Juillac;60.77
46006;Anglars-Nozac;38.96
46007;Arcambal;42.54
46008;Les Arques;13.95
46009;Assier;38.39
46010;Aujols;22.52
46011;Autoire;49.79
46012;Aynac;25.66
46013;Bach;8.28
46015;Bagnac-sur-Célé;65.81
46016;Baladou;24.52
46017;Bannes;13.95
46018;Le Bastit;4.85
46020;Beauregard;15.16
46021;Béduer;28.45
46022;Bélaye;11.18
46023;Belfort-du-Quercy;14.29
46024;Belmont-Bretenoux;60.75
46026;Belmont-Sainte-Foi;12.76
46027;Berganty;16.91
46028;Bétaille;76.05
46029;Biars-sur-Cère;563.09
46030;Bio;31.51
46031;Blars;5.1
46032;Boissières;30.93
46033;Porte-du-Quercy;11.77
46034;Le Bourg;23.88
46035;Boussac;23.42
46036;Le Bouyssou;22.42
46037;Bouziès;11.22
46038;Bretenoux;240.42
46039;Brengues;10.75
46040;Cabrerets;5.19
46041;Cadrieu;29.96
46042;Cahors;308.05
46043;Cahus;20.58
46044;Caillac;80.24
46045;Cajarc;44.58
46046;Calamane;60.13
46047;Calès;4.94
46049;Calvignac;11.29
46050;Cambayrac;19.08
46051;Cambes;59.06
46052;Camboulit;49.52
46053;Camburat;52.8
46054;Caniac-du-Causse;11.03
46055;Capdenac;102.02
46056;Carayac;15.43
46057;Cardaillac;34.03
46058;Carennac;21.74
46059;Carlucet;6.62
46060;Carnac-Rouffiac;16.8
46061;Cassagnes;15.32
46062;Castelfranc;76.01
46063;Castelnau Montratier-Sainte Alauzie;21.63
46064;Catus;42.03
46065;Cavagnac;42.17
46066;Cazals;60.26
46068;Cénevières;10.83
46069;Cézac;9.52
46070;Cieurac;31.39
46072;Concorès;16.05
46073;Concots;16.14
46074;Condat;66.99
46075;Corn;15.53
46076;Cornac;25
46078;Couzou;4.47
46079;Cras;9.98
46080;Crayssac;52.04
46081;Crégols;3.98
46082;Cremps;18.31
46083;Cressensac-Sarrazac;26.99
46084;Creysse;33.02
46085;Cuzac;46.81
46086;Cuzance;21.25
46087;Dégagnac;17.34
46088;Douelle;93.73
46089;Duravel;63.79
46090;Durbans;5.32
46091;Escamps;17.34
46092;Esclauzels;12.46
46093;Espagnac-Sainte-Eulalie;9.03
46094;Espédaillac;7.67
46095;Espère;164.98
46096;Espeyroux;12.57
46097;Estal;17.88
46098;Fajoles;33.41
46100;Faycelles;48.58
46101;Felzins;30.73
46102;Figeac;278.78
46103;Saint-Paul-Flaugnac;19.61
46104;Flaujac-Gare;11.62
46105;Flaujac-Poujols;61.71
46106;Floirac;12.67
46107;Floressas;12.28
46108;Fons;27.36
46109;Fontanes;30.47
46111;Fourmagnac;44.18
46112;Francoulès;17.63
46113;Frayssinet;18.12
46114;Frayssinet-le-Gélat;15.6
46115;Frayssinhes;13.42
46116;Frontenac;24.65
46117;Gagnac-sur-Cère;52.22
46118;Gignac;16.6
46119;Gigouzac;29.47
46120;Gindou;21.47
46121;Ginouillac;15.5
46122;Gintrac;15.32
46123;Girac;82.95
46124;Glanes;110.66
46125;Gorses;9.19
46126;Goujounac;21.29
46127;Gourdon;87.38
46128;Gramat;60.79
46129;Gréalou;16.4
46130;Grézels;20.57
46131;Grèzes;15.34
46132;Issendolus;27.45
46133;Issepts;28.96
46134;Les Junies;20.98
46135;Labastide-du-Haut-Mont;5.08
46136;Labastide-du-Vert;25.86
46137;Labastide-Marnhac;43.09
46138;Cœur de Causse;12.97
46139;Labathude;20
46140;Laburgade;28.88
46142;Lacapelle-Cabanac;21.02
46143;Lacapelle-Marival;109.99
46144;Lacave;12.03
46145;Lachapelle-Auzac;25.3
46146;Ladirat;10.53
46147;Lagardelle;41.04
46148;Lalbenque;34.17
46149;Lamagdelaine;65.69
46151;Lamothe-Cassel;10.31
46152;Lamothe-Fénelon;21.52
46153;Lanzac;39.67
46154;Laramière;15.85
46155;Larnagol;5.67
46156;Bellefont-La Rauze;32.08
46157;Larroque-Toirac;20.43
46159;Latouille-Lentillac;19.04
46160;Latronquière;40.89
46161;Lauresses;10.45
46162;Lauzès;31.46
46163;Laval-de-Cère;36.09
46164;Lavercantière;16.74
46165;Lavergne;52.38
46167;Lentillac-du-Causse;7.75
46168;Lentillac-Saint-Blaise;32.52
46169;Léobard;20
46170;Leyme;91.24
46171;Lherm;16.85
46172;Lhospitalet;34.13
46173;Limogne-en-Quercy;22.84
46174;Linac;18.94
46175;Lissac-et-Mouret;58.97
46176;Livernon;27.03
46177;Loubressac;21.56
46178;Loupiac;20.63
46179;Lugagnac;8.03
46180;Lunan;96.42
46181;Lunegarde;9.2
46182;Luzech;80.84
46183;Marcilhac-sur-Célé;7.42
46184;Marminiac;15.3
46185;Martel;46.06
46186;Masclat;36.13
46187;Mauroux;32.35
46188;Maxou;23.83
46189;Mayrinhac-Lentour;31.98
46190;Mechmont;19.23
46191;Mercuès;157.46
46192;Meyronne;33.46
46193;Miers;18.08
46194;Milhac;33.58
46195;Molières;27.96
46196;Montamel;10.3
46197;Le Montat;47.12
46198;Montbrun;13.19
46199;Montcabrier;16
46200;Montcléra;12.77
46201;Montcuq-en-Quercy-Blanc;22.65
46202;Montdoumerc;40.31
46203;Montet-et-Bouxal;18.42
46204;Montfaucon;22.92
46205;Montgesty;27.36
46206;Montlauzun;18.52
46207;Montredon;25.55
46208;Montvalent;10.39
46209;Nadaillac-de-Rouge;21.09
46210;Nadillac;9.25
46211;Nuzéjouls;74.47
46212;Orniac;4.17
46213;Padirac;17.38
46214;Parnac;66.72
46215;Payrac;31.69
46216;Payrignac;30.41
46217;Pern;17.03
46218;Pescadoires;57.01
46219;Peyrilles;12.18
46220;Pinsac;40.02
46221;Planioles;91.11
46222;Pomarède;27.27
46223;Pontcirq;19.57
46224;Pradines;216.01
46225;Prayssac;99.13
46226;Prendeignes;14.59
46227;Promilhanes;15.26
46228;Prudhomat;57.95
46229;Puybrun;232.8
46230;Puyjourdes;10.98
46231;Puy-l'Évêque;73.54
46232;Le Vignon-en-Quercy;46.1
46233;Quissac;4.33
46234;Rampoux;17.15
46235;Reilhac;13.25
46236;Reilhaguet;8.96
46237;Reyrevignes;29.9
46238;Rignac;28.94
46239;Le Roc;30.5
46240;Rocamadour;12.61
46241;Rouffilhac;29.23
46242;Rudelle;26.21
46243;Rueyres;20.52
46244;Sabadel-Latronquière;7.65
46245;Sabadel-Lauzès;8.76
46246;Saignes;20.85
46247;Saillac;9.46
46249;Saint-Bressou;11.96
46250;Saint-Caprais;9.15
46251;Saint-Céré;301.32
46252;Les Pechs du Vers;11.9
46253;Saint-Chamarand;13.83
46254;Saint-Chels;7.78
46255;Saint-Cirgues;10.28
46256;Saint-Cirq-Lapopie;11.18
46257;Saint-Cirq-Madelon;16.29
46258;Saint-Cirq-Souillaguet;19.09
46259;Saint-Clair;12.82
46260;Sainte-Colombe;19.47
46262;Lendou-en-Quercy;14.91
46263;Barguelonne-en-Quercy;15.09
46264;Saint-Denis-Catus;18.55
46265;Saint-Denis-lès-Martel;41.74
46266;Saint-Félix;69.6
46267;Saint-Germain-du-Bel-Air;26.5
46268;Saint Géry-Vers;28.33
46269;Saint-Hilaire;7.69
46270;Saint-Jean-de-Laur;11.22
46271;Saint-Jean-Lespinasse;67.45
46272;Saint-Jean-Mirabel;29.46
46273;Saint-Laurent-les-Tours;78.04
46276;Saint-Martin-Labouval;13.71
46277;Saint-Martin-le-Redon;19.34
46279;Saint-Maurice-en-Quercy;16.15
46280;Saint-Médard;15.11
46281;Saint-Médard-de-Presque;37.81
46282;Saint-Médard-Nicourby;12.1
46283;Saint-Michel-de-Bannières;40.83
46284;Saint-Michel-Loubéjou;77.14
46286;Saint-Paul-de-Vern;16.24
46288;Saint-Perdoux;17
46289;Saint-Pierre-Toirac;27.27
46290;Saint-Projet;21.54
46292;Saint-Simon;20.09
46293;Saint-Sozy;56.23
46294;Saint-Sulpice;11.07
46295;Saint-Vincent-du-Pendit;22.94
46296;Saint-Vincent-Rive-d'Olt;21.96
46297;Salviac;40.76
46299;Sauliac-sur-Célé;4.78
46301;Sauzet;46.89
46302;Sénaillac-Latronquière;11.99
46303;Sénaillac-Lauzès;4.97
46304;Séniergues;7.54
46305;Sérignac;16.59
46306;Sonac;11.72
46307;Soturac;32.74
46308;Soucirac;9.02
46309;Souillac;123.5
46310;Soulomès;16.43
46311;Sousceyrac-en-Quercy;9.49
46312;Strenquels;30.3
46313;Tauriac;53.71
46314;Terrou;17.51
46315;Teyssieu;12.25
46316;Thédirac;17.57
46317;Thégra;37.52
46318;Thémines;17.38
46319;Théminettes;19.29
46320;Tour-de-Faure;36.15
46321;Touzac;75.66
46322;Trespoux-Rassiels;39.08
46323;Ussel;14.69
46324;Uzech;17.53
46328;Varaire;13.13
46329;Vaylats;12.36
46330;Vayrac;79.79
46332;Viazac;18.83
46333;Vidaillac;18.86
46334;Le Vigan;45.49
46335;Villesèque;16.77
46336;Vire-sur-Lot;44.92
46337;Mayrac;32.95
46338;Bessonies;10.39
46339;Saint-Jean-Lagineste;29.15
46340;Saint-Pierre-Lafeuille;42.84
47001;Agen;2837.42
47002;Agmé;20.96
47003;Agnac;30.42
47004;Aiguillon;156.33
47005;Allemans-du-Dropt;76.09
47006;Allez-et-Cazeneuve;55.47
47007;Allons;2.15
47008;Ambrus;8.91
47009;Andiran;23.15
47010;Antagnac;24.06
47011;Anthé;14.29
47012;Anzex;13.38
47013;Argenton;26.69
47014;Armillac;26
47015;Astaffort;57.75
47016;Aubiac;83.26
47017;Auradou;37.15
47018;Auriac-sur-Dropt;32.77
47019;Bajamont;81.07
47020;Baleyssagues;22.49
47021;Barbaste;39.04
47022;Bazens;44.06
47023;Beaugas;15.75
47024;Beaupuy;199.76
47025;Beauville;23.74
47026;Beauziac;15.06
47027;Bias;243.86
47028;Birac-sur-Trec;59.27
47029;Blanquefort-sur-Briolance;11.81
47030;Blaymont;15.41
47031;Boé;341.27
47032;Bon-Encontre;302.72
47033;Boudy-de-Beauregard;40.91
47034;Bouglon;45.47
47035;Bourgougnague;27.96
47036;Bourlens;24.29
47037;Bournel;17.21
47038;Bourran;33.76
47039;Boussès;0.76
47040;Brax;237.5
47041;Bruch;47.01
47042;Brugnac;12.48
47043;Buzet-sur-Baïse;59.57
47044;Cahuzac;38.43
47045;Calignac;25.68
47046;Calonges;38.34
47047;Cambes;19.89
47048;Cancon;54.68
47049;Casseneuil;134.49
47050;Cassignas;16.41
47051;Castelculier;160.07
47052;Casteljaloux;147.7
47053;Castella;29.95
47054;Castelmoron-sur-Lot;77.25
47055;Castelnaud-de-Gratecambe;29.95
47056;Castelnau-sur-Gupie;58.7
47057;Castillonnès;70.62
47058;Caubeyres;17.86
47059;Caubon-Saint-Sauveur;23.02
47060;Caudecoste;64.74
47061;Caumont-sur-Garonne;66.67
47062;Cauzac;28.72
47063;Cavarc;13.51
47064;Cazideroque;19.93
47065;Clairac;76.79
47066;Clermont-Dessous;60.41
47067;Clermont-Soubiran;37.82
47068;Cocumont;42.73
47069;Colayrac-Saint-Cirq;145.74
47070;Condezaygues;78.63
47071;Coulx;14.83
47072;Courbiac;11.93
47073;Cours;17.32
47074;Couthures-sur-Garonne;51.58
47075;La Croix-Blanche;82.61
47076;Cuq;16.64
47077;Cuzorn;36.46
47078;Damazan;82.9
47079;Dausse;74.5
47080;Dévillac;14.38
47081;Dolmayrac;36.91
47082;Dondas;15.03
47083;Doudrac;12.08
47084;Douzains;21.33
47085;Durance;7.69
47086;Duras;60.44
47087;Engayrac;16.25
47088;Escassefort;44.11
47089;Esclottes;16.23
47090;Espiens;20.94
47091;Estillac;275.69
47092;Fals;41.7
47093;Fargues-sur-Ourbise;7.86
47094;Fauguerolles;116.88
47095;Fauillet;60.65
47096;Ferrensac;16.64
47097;Feugarolles;42.4
47098;Fieux;23.97
47099;Fongrave;65.75
47100;Foulayronnes;188.81
47101;Fourques-sur-Garonne;95.27
47102;Francescas;34.72
47103;Fréchou;19.21
47104;Frégimont;33.33
47105;Frespech;24.1
47106;Fumel;209.84
47107;Galapian;33.3
47108;Gaujac;33.56
47109;Gavaudun;13.64
47110;Gontaud-de-Nogaret;55.95
47111;Granges-sur-Lot;140.57
47112;Grateloup-Saint-Gayrand;20.42
47113;Grayssas;15.05
47114;Grézet-Cavagnan;31.55
47115;Guérin;24.35
47117;Hautefage-la-Tour;48.87
47118;Hautesvignes;21.02
47119;Houeillès;8.22
47120;Jusix;13.6
47121;Labastide-Castel-Amouroux;25.27
47122;Labretonie;15.76
47123;Lacapelle-Biron;29.94
47124;Lacaussade;20.62
47125;Lacépède;27.71
47126;Lachapelle;20.97
47127;Lafitte-sur-Lot;51.41
47128;Lafox;213.38
47129;Lagarrigue;63.47
47130;Lagruère;33.16
47131;Lagupie;80.44
47132;Lalandusse;23.91
47133;Lamontjoie;33.86
47134;Lannes;11.3
47135;Laparade;23.61
47136;Laperche;16.15
47137;Laplume;41.18
47138;Laroque-Timbaut;75.69
47139;Lasserre;13.56
47140;Laugnac;39.6
47141;Laussou;16.5
47142;Lauzun;31.67
47143;Lavardac;149.87
47144;Lavergne;28.76
47145;Layrac;96.72
47146;Lédat;113.44
47147;Lévignac-de-Guyenne;27.34
47148;Leyritz-Moncassin;10.08
47150;Longueville;76.62
47151;Loubès-Bernac;21.91
47152;Lougratte;19.71
47154;Lusignan-Petit;50.61
47155;Madaillan;26.69
47156;Marcellus;72.73
47157;Marmande;386.62
47158;Marmont-Pachas;21.86
47159;Le Mas-d'Agenais;70.02
47160;Masquières;14.87
47161;Massels;18.8
47162;Massoulès;27.61
47163;Mauvezin-sur-Gupie;38.42
47164;Mazières-Naresse;12.54
47165;Meilhan-sur-Garonne;46.47
47167;Mézin;46.52
47168;Miramont-de-Guyenne;185.59
47169;Moirax;72.65
47170;Monbahus;19.24
47171;Monbalen;33.62
47172;Moncaut;37.69
47173;Monclar;36.72
47174;Moncrabeau;14.74
47175;Monflanquin;37.44
47176;Montgaillard-en-Albret;20.4
47177;Monheurt;16.7
47178;Monségur;36.58
47179;Monsempron-Libos;224.64
47180;Montagnac-sur-Auvignon;27.81
47181;Montagnac-sur-Lède;13.86
47182;Montastruc;9.89
47183;Montauriol;16.73
47184;Montaut;18.32
47185;Montayral;108.07
47186;Montesquieu;30.28
47187;Monteton;23.75
47188;Montignac-de-Lauzun;14.22
47189;Montignac-Toupinerie;17.81
47190;Montpezat;22.7
47191;Montpouillan;70.09
47192;Monviel;12.52
47193;Moulinet;13.66
47194;Moustier;38.54
47195;Nérac;109.08
47196;Nicole;44.98
47197;Nomdieu;20.17
47198;Pailloles;36.57
47199;Pardaillan;16.03
47200;Parranquet;11.85
47201;Le Passage;729.25
47202;Paulhiac;14.12
47203;Penne-d'Agenais;50.12
47204;Peyrière;34.77
47205;Pindères;4.93
47206;Pinel-Hauterive;25.91
47207;Pompiey;10.45
47208;Pompogne;5.53
47209;Pont-du-Casse;216.81
47210;Port-Sainte-Marie;97.47
47211;Poudenas;12.94
47212;Poussignac;22.2
47213;Prayssas;37.58
47214;Puch-d'Agenais;29.61
47215;Pujols;147.12
47216;Puymiclan;26.38
47217;Puymirol;47.03
47218;Puysserampion;22.39
47219;Rayet;17.96
47220;Razimet;41.5
47221;Réaup-Lisse;8.55
47222;La Réunion;17.32
47223;Rives;15.87
47224;Romestaing;10.41
47225;Roquefort;271.98
47226;Roumagne;50.09
47227;Ruffiac;13.79
47228;Saint-Antoine-de-Ficalba;65.6
47229;Saint-Astier;23.33
47230;Saint-Aubin;21.34
47231;Saint-Avit;19.55
47232;Saint-Barthélemy-d'Agenais;34.03
47233;Sainte-Bazeille;152.88
47234;Saint-Caprais-de-Lerm;48.75
47235;Saint-Colomb-de-Lauzun;20.31
47236;Sainte-Colombe-de-Duras;15.21
47237;Sainte-Colombe-de-Villeneuve;26.53
47238;Sainte-Colombe-en-Bruilhois;74.99
47239;Saint-Étienne-de-Fougères;85.86
47240;Saint-Étienne-de-Villeréal;19.08
47241;Saint-Eutrope-de-Born;17.71
47242;Saint-Front-sur-Lémance;26.46
47244;Sainte-Gemme-Martaillac;27.64
47245;Saint-Géraud;16.37
47246;Saint-Hilaire-de-Lusignan;88.91
47247;Saint-Jean-de-Duras;14.98
47248;Saint-Jean-de-Thurac;111.52
47249;Saint-Laurent;118.86
47250;Saint-Léger;21.24
47251;Saint-Léon;33.33
47252;Sainte-Livrade-sur-Lot;208.66
47253;Sainte-Marthe;66.84
47254;Saint-Martin-Curton;7.43
47255;Saint-Martin-de-Beauville;23.08
47256;Saint-Martin-de-Villeréal;12.41
47257;Saint-Martin-Petit;95.93
47258;Sainte-Maure-de-Peyriac;13.53
47259;Saint-Maurice-de-Lestapel;13.22
47260;Saint-Maurin;19.09
47262;Saint-Nicolas-de-la-Balerme;89.62
47263;Saint-Pardoux-du-Breuil;83.29
47264;Saint-Pardoux-Isaac;152.2
47265;Saint-Pastour;25.96
47266;Saint-Pé-Saint-Simon;11.34
47267;Saint-Pierre-de-Buzet;34.62
47269;Saint-Pierre-de-Clairac;64.18
47271;Saint-Pierre-sur-Dropt;43.77
47272;Saint-Quentin-du-Dropt;16.3
47273;Saint-Robert;27.74
47274;Saint-Romain-le-Noble;46.59
47275;Saint-Salvy;21.71
47276;Saint-Sardos;20.68
47277;Saint-Sauveur-de-Meilhan;47.94
47278;Saint-Sernin;22.54
47279;Saint-Sixte;59.63
47280;Saint-Sylvestre-sur-Lot;109.26
47281;Saint-Urcisse;22.78
47282;Saint-Vincent-de-Lamontjoie;15.24
47283;Saint-Vite;212.61
47284;Salles;13.58
47285;Samazan;51.88
47286;Sauméjan;5.44
47287;Saumont;39.47
47288;Sauvagnas;38.61
47289;La Sauvetat-de-Savères;76.38
47290;La Sauvetat-du-Dropt;52.94
47291;La Sauvetat-sur-Lède;44.55
47292;Sauveterre-la-Lémance;24.55
47293;Sauveterre-Saint-Denis;46.91
47294;Savignac-de-Duras;14.71
47295;Savignac-sur-Leyze;26.71
47296;Ségalas;12.07
47297;Sembas;11.27
47298;Sénestis;18.83
47299;Sérignac-Péboudou;14.19
47300;Sérignac-sur-Garonne;131.54
47301;Seyches;43.01
47302;Sos;12.31
47303;Soumensac;19.79
47304;Taillebourg;8.58
47305;Tayrac;29.95
47306;Le Temple-sur-Lot;61.98
47307;Thézac;17.84
47308;Thouars-sur-Garonne;55.09
47309;Tombebœuf;24.81
47310;Tonneins;262.51
47311;Tourliac;13.53
47312;Tournon-d'Agenais;35.79
47313;Tourtrès;11.78
47314;Trémons;29.28
47315;Trentels;46.02
47316;Varès;39.96
47317;Verteuil-d'Agenais;25.38
47318;Vianne;101.32
47319;Villebramar;10.64
47320;Villefranche-du-Queyran;23.5
47321;Villeneuve-de-Duras;26.67
47323;Villeneuve-sur-Lot;267.36
47324;Villeréal;92.17
47325;Villeton;44.82
47326;Virazeil;84.4
47327;Xaintrailles;38.79
47328;Saint-Georges;34.46
48001;Albaret-le-Comtal;5.95
48002;Albaret-Sainte-Marie;35.11
48003;Allenc;6.56
48004;Altier;3.91
48005;Antrenas;18.8
48007;Arzenc-d'Apcher;6.35
48008;Arzenc-de-Randon;2.79
48009;Peyre en Aubrac;14.94
48010;Auroux;10.6
48012;Les Monts-Verts;12.15
48013;Badaroux;47.49
48015;Pied-de-Borne;6.38
48016;Balsièges;16.97
48017;Banassac-Canilhac;43.23
48018;Barjac;25.7
48019;Barre-des-Cévennes;5.92
48020;Bassurels;1.4
48021;La Bastide-Puylaurent;6.37
48025;Les Bessons;18.14
48026;Blavignac;19.16
48027;Mont Lozère et Goulet;6.25
48028;Les Bondons;3.16
48029;Le Born;4.9
48030;Brenoux;34.4
48031;Brion;3.44
48032;Le Buisson;9.08
48034;La Canourgue;20.35
48036;Cassagnas;3.61
48037;Chadenet;9.26
48038;Bel-Air-Val-d'Ance;13.12
48039;Chanac;20.62
48041;Chastanier;7.4
48042;Chastel-Nouvel;28.57
48043;Châteauneuf-de-Randon;21.52
48044;Chauchailles;4.94
48045;Chaudeyrac;6.62
48046;Chaulhac;7.07
48048;Cheylard-l'Évêque;2.13
48050;Bédouès-Cocurès;14.86
48051;Le Collet-de-Dèze;26.11
48053;Cubières;3.87
48054;Cubiérettes;4.41
48055;Cultures;46.21
48056;Esclanèdes;32.37
48058;La Fage-Montivernoux;4.1
48059;La Fage-Saint-Julien;17
48061;Florac Trois Rivières;42.72
48063;Fontans;6.67
48064;Fournels;23.41
48065;Fraissinet-de-Fourques;3.29
48067;Gabriac;11.85
48068;Gabrias;7.65
48069;Gatuzières;1.8
48070;Grandrieu;11.49
48071;Grandvals;5.14
48072;Grèzes;14.37
48073;Les Hermaux;5.4
48074;Hures-la-Parade;2.61
48075;Ispagnac;16.7
48077;Julianges;4.99
48079;Lajo;6.14
48080;Langogne;91.91
48081;Lanuéjols;9.67
48082;Laubert;6.93
48083;Les Laubies;6.67
48085;Laval-du-Tarn;2.55
48086;Luc;4.53
48087;Prinsuéjols-Malbouzon;4.63
48088;La Malène;3.34
48089;Le Malzieu-Forain;10.13
48090;Le Malzieu-Ville;93.33
48091;Marchastel;1.43
48092;Marvejols;376.22
48094;Massegros Causses Gorges;6.02
48095;Mende;336.93
48096;Meyrueis;7.71
48097;Moissac-Vallée-Française;7.99
48098;Molezon;6.5
48099;Bourgs sur Colagne;39.4
48100;Montbel;5.12
48103;Montrodat;57.77
48104;Nasbinals;8.79
48105;Naussac-Fontanes;14.9
48106;Noalhac;7.11
48107;Palhers;20.84
48108;La Panouse;2.01
48110;Paulhac-en-Margeride;6.4
48111;Pelouse;7.19
48112;Pierrefiche;9.75
48115;Le Pompidou;6.97
48116;Pont de Montvert - Sud Mont Lozère;3.36
48117;Pourcharesses;3.81
48119;Prévenchères;3.98
48121;Prunières;18.26
48123;Recoules-d'Aubrac;6.48
48124;Recoules-de-Fumas;10.64
48126;Lachamp-Ribennes;7.04
48127;Monts-de-Randon;8.76
48128;Rimeize;18.36
48129;Rocles;11.54
48130;Rousses;5.54
48131;Le Rozier;65.52
48132;Saint-Alban-sur-Limagnole;26.92
48135;Saint-André-Capcèze;18.48
48136;Saint-André-de-Lancize;6.58
48137;Saint-Bauzile;21.28
48138;Saint-Bonnet-de-Chirac;8.72
48139;Saint Bonnet-Laval;7.84
48140;Saint-Chély-d'Apcher;149.01
48141;Mas-Saint-Chély;1.88
48144;Sainte-Croix-Vallée-Française;14.49
48145;Saint-Denis-en-Margeride;4.03
48146;Gorges du Tarn Causses;6.3
48147;Saint-Étienne-du-Valdonnez;11.46
48148;Saint-Étienne-Vallée-Française;9.9
48149;Sainte-Eulalie;1.69
48150;Saint-Flour-de-Mercoire;15.45
48151;Saint-Frézal-d'Albuges;3.66
48152;Ventalon en Cévennes;11.24
48153;Saint-Gal;8.91
48155;Saint-Germain-de-Calberte;12.05
48156;Saint-Germain-du-Teil;38.53
48157;Sainte-Hélène;15.9
48158;Saint-Hilaire-de-Lavit;10.09
48160;Saint-Jean-la-Fouillouse;5.33
48161;Saint-Juéry;41.82
48163;Saint-Julien-des-Points;29.77
48165;Saint-Laurent-de-Muret;4.04
48166;Cans et Cévennes;6.6
48167;Saint-Laurent-de-Veyrès;4.06
48168;Saint-Léger-de-Peyre;6.95
48169;Saint-Léger-du-Malzieu;11.1
48170;Saint-Martin-de-Boubaux;6.3
48171;Saint-Martin-de-Lansuscle;10.58
48173;Saint-Michel-de-Dèze;16.21
48174;Saint-Paul-le-Froid;3.15
48175;Saint-Pierre-de-Nogaret;10.71
48176;Saint-Pierre-des-Tripiers;2.59
48177;Saint-Pierre-le-Vieux;20.71
48178;Saint-Privat-de-Vallongue;9.3
48179;Saint-Privat-du-Fau;5.1
48181;Saint-Saturnin;6.89
48182;Saint-Sauveur-de-Ginestoux;2.62
48185;Les Salelles;15.54
48187;Les Salces;2.21
48188;Serverette;14.06
48190;Termes;12.18
48191;La Tieule;3.92
48192;Trélans;3.94
48193;Vebron;3.07
48194;Vialas;8.52
48198;Villefort;74.56
49002;Allonnes;81.89
49003;Tuffalun;44.44
49007;Angers;3649.03
49008;Angrie;22.72
49009;Antoigné;25.74
49010;Armaillé;19.01
49011;Artannes-sur-Thouet;64.75
49012;Aubigné-sur-Layon;69.17
49015;Avrillé;911.81
49017;Baracé;44.87
49018;Baugé-en-Anjou;44.11
49020;Beaucouzé;281.23
49021;Beaufort-en-Anjou;171.96
49022;Beaulieu-sur-Layon;107.04
49023;Beaupréau-en-Mauges;101.62
49026;Bécon-les-Granits;60.41
49027;Bégrolles-en-Mauges;144.12
49028;Béhuard;56.56
49029;Blaison-Saint-Sulpice;53.1
49030;Blou;45.43
49035;Bouchemaine;341.95
49036;Bouillé-Ménard;47.56
49038;Bourg-l'Évêque;45.37
49041;Brain-sur-Allonnes;61.19
